410.08892796568,882.436484713036,1.1.1,KeyCloak: 2, Ping: 2, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 1, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 1, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
580.8395651906229,682.8094796937846,3.1.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 2, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 1, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
578.6926843377335,663.1676886459361,OBJ 3.1.2
575.8301765338807,650.0731612807037,3.2.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 1, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 1
577.9770573867703,636.9786339154713,3.3.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 1, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
577.9770573867703,620.3128718142665,3.3.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 2, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 1.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 1, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 1, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 2, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
834.88713278255,576.8628491932682,3.2.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 1, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 1
607.3177623762605,606.6231386597054,3.4.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 2, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 1, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 1, F5 Networks BIG-IP: 1, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
625.924063101303,593.5286112944731,OBJ 3.1.3
840.6121483902554,552.4594118307897,3.2.3,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 1, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
842.0434022921818,535.1984439402562,3.3.3,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 2, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 1.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 1, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
829.1621171748446,510.1998007884489,3.3.4,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 2, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 2, Cisco Identity Service Engine (ISE): 1, DISA CSSP: 0, Security Onion: 1, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 2, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 2, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
809.1245625478757,494.7244502659016,3.4.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 2, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 1, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 1, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
1015.22512442527,500.0813023698603,3.4.3,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 1, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
985.8844194357799,475.0826592180531,3.4.4,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 1, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
922.1936208000574,446.51278133027336,3.5.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 1, Cisco Identity Service Engine (ISE): 1, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 2, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 1, LiveAction: 1, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
1222.0413132536275,451.2744276449033,3.2.4,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 1, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
1125.4316748735991,393.53946608001513,3.4.5,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 1, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 1, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 1, NetApp: 0, VMWare: 0
1083.925311717735,357.8271187202905,3.5.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 0, Cisco Stealth Watch: 1, Cisco Identity Service Engine (ISE): 1, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 2, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 1, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 1, Gigamon Network Taps: 0, Swimlane SOAR: 1, LiveAction: 1, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
235.907374826373,761.376643885179,4.1.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 2, Microsoft Sysmon: 0, Tychon: 0, Forescout: 1.0, Trellix: 0, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 1.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 1, SCOM: 0, Varonis: 1, Riverbed: 1, Solarwinds: 2, BMC Remedy: 0, Nagios: 1.0, Archsite: 1, NetApp: 2, VMWare: 1
286.0012613937953,738.7588238906867,4.4.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 2, Microsoft Sysmon: 0, Tychon: 0, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 1, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
338.9576557650702,706.0225054776058,4.4.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 0, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 0, VMWare: 0
391.91405013634517,637.5738397048003,4.2.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 0, Forescout: 2.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 2, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 2, NetApp: 0, VMWare: 0
395.49218489116095,616.1464312889657,4.3.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 0, Forescout: 2.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 2, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 2, NetApp: 2, VMWare: 0
414.8141125671667,590.5525823478297,4.4.3,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 1, Microsoft Sysmon: 1, Tychon: 2, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 2, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 0, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 2, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 2, NetApp: 2, VMWare: 0
450.5954601153254,577.4580549825973,4.5.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 1, Forescout: 0.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 1, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 1, Riverbed: 0, Solarwinds: 0, BMC Remedy: 1, Nagios: 0.0, Archsite: 1, NetApp: 2, VMWare: 0
460.61423742880993,555.4354407774338,4.6.1,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 1, Forescout: 1.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 2, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 0, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 0, NetApp: 2, VMWare: 0
496.3955849769686,527.4607686789827,4.2.2,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 0, Forescout: 1.0, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 2, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 2, Riverbed: 0, Solarwinds: 1, BMC Remedy: 0, Nagios: 0.0, Archsite: 2, NetApp: 0, VMWare: 0
515.7175126529744,512.5806239457643,4.2.3,KeyCloak: 0, Ping: 0, OpenText Encase Endpoint Security/Manager: 0, Microsoft Sysmon: 0, Tychon: 0, Forescout: nan, Trellix: 2, Cisco Stealth Watch: 0, Cisco Identity Service Engine (ISE): 0, DISA CSSP: 0, Security Onion: 0, Microsoft Endpoint Configuration Manager (MECM): 0, Microsoft Advanced Threat Analytics: 0, ZeroFOX Executive Protection: 0.0, DomainTools Enterprise Membership: 0, PortSwigger Burp Suite: 0, ThreatQuotient Threat Intelligence Platform: 0, Splunk SIEM Enterprise Security: 0, ArcSight AreSight Enterprise Security Manager Maintenance and Support: 0, Gigamon Network Taps: 0, Swimlane SOAR: 0, LiveAction: 0, RecordedFuture Threat Intelligence: 0, Titus for Office: 1, Fortinet FortiGate: 0, F5 Networks BIG-IP: 0, SCOM: 0, Varonis: 2, Riverbed: 0, Solarwinds: 0, BMC Remedy: 0, Nagios: 0.0, Archsite: 2, NetApp: 2, VMWare: 0
